Unnamed: 0,id,text,keyword,url,raw_text,_input_hash,_task_hash,sentiment,annotator,annotation_id
936,939,"policja ma egzekwować przestrzeganie prawa a nie zasady , zasady to są w grze np . w chińczyka a prawo jest takie , że tylko stan wyjątkowy ( do wprowadzenia którego są przesłanki ) może ograniczyć swobody obywatelskie . więc co ma egzekwować policja Bezprawie ? ? ! !",przestrzeganie prawa,http://twitter.com/gjq99/statuses/1245449249820721152,"policja ma egzekwować przestrzeganie prawa a nie zasady, zasady to są w grze np. w chińczyka a prawo jest takie, że tylko stan wyjątkowy (do wprowadzenia którego są przesłanki) może ograniczyć swobody obywatelskie. więc co ma egzekwować policja Bezprawie ?? !!",1582300882,-43613703,Negative,kaczmars@gmail.com,937
935,938,Min . Wójcik nie zna Konstytucji ? Art . 9 . Przestrzeganie prawa międzynarodowego Rzeczpospolita Polska przestrzega wiążącego ją prawa międzynarodowego .,przestrzeganie prawa,http://twitter.com/smoothMF/statuses/1248158532299567108,Min. Wójcik nie zna Konstytucji? Art. 9. Przestrzeganie prawa międzynarodowego Rzeczpospolita Polska przestrzega wiążącego ją prawa międzynarodowego.,335879340,-1973870333,Negative,kaczmars@gmail.com,936
934,937,"Skoro dziecko od momentu poczęcia jest człowiekiem , a istnieje nakaz odległości 2 metrów od siebie dwóch osób w miejscach publicznych , to każda kobieta w ciąży na ulicy powinna dostać automatycznie mandat , za nie przestrzeganie prawa .",przestrzeganie prawa,http://twitter.com/slawek_kabat/statuses/1246355798936244224,"Skoro dziecko od momentu poczęcia jest człowiekiem, a istnieje nakaz odległości 2 metrów od siebie dwóch osób w miejscach publicznych, to każda kobieta w ciąży na ulicy powinna dostać automatycznie mandat, za nie przestrzeganie prawa.",-1050253942,967012637,Negative,kaczmars@gmail.com,935
933,936,"Watchdog Polska i Helsińska Fundacja Praw Człowieka apelują do ministra zdrowia , o przestrzeganie prawa do wolności słowa i powstrzymanie się od \ "" nakładania nadmiernych ograniczeń czy też wyciągania konsekwencji wobec medyków pełniących rolę sygnalistów \ "" . https://www.press.pl/tresc/61021,personel-medyczny-powinien-miec-swobode-wypowiedzi …",przestrzeganie prawa,http://twitter.com/Beata___Ka/statuses/1244498356627537920,"Watchdog Polska i Helsińska Fundacja Praw Człowieka apelują do ministra zdrowia, o przestrzeganie prawa do wolności słowa i powstrzymanie się od \""nakładania nadmiernych ograniczeń czy też wyciągania konsekwencji wobec medyków pełniących rolę sygnalistów\"". https://www.press.pl/tresc/61021,personel-medyczny-powinien-miec-swobode-wypowiedzi …",-1699597060,-2097632131,Neutral,kaczmars@gmail.com,934
932,935,"Głową państwa może być każdy , niezależnie od tego czy uważamy go za błazna , czy może nie . Oczywiście przydałoby się żeby miał autorytet i był szanowany nie za swój urząd , a to co reprezentuje . Ale jedynym prawdziwym kryterium jest przestrzeganie prawa . Duda o tym zapomniał",przestrzeganie prawa,http://twitter.com/JTMikolajczak/statuses/1244928722345562114,"Głową państwa może być każdy, niezależnie od tego czy uważamy go za błazna, czy może nie. Oczywiście przydałoby się żeby miał autorytet i był szanowany nie za swój urząd, a to co reprezentuje. Ale jedynym prawdziwym kryterium jest przestrzeganie prawa. Duda o tym zapomniał",-43541390,-1553876766,Negative,kaczmars@gmail.com,933
931,934,Pierwsza Dama interweniuje w sprawie prezydenckiego weta . https://wtv.pl/agata-duda-060320-mk-zmiany-w-tvp?fbclid=IwAR2RZDv5VzJYok6RvqqD_sU8ScoBR1uJhilujab2jXfck4pOK8TsHxCHcEU,prezydenckiego weta,http://twitter.com/WTVPL/statuses/1235830951755702273,Pierwsza Dama interweniuje w sprawie prezydenckiego weta. https://wtv.pl/agata-duda-060320-mk-zmiany-w-tvp?fbclid=IwAR2RZDv5VzJYok6RvqqD_sU8ScoBR1uJhilujab2jXfck4pOK8TsHxCHcEU,-1999211291,-1650596072,Neutral,kaczmars@gmail.com,932
930,933,"@JFJ15561913 Kaczyński będzie chciał . Przecież ten sejm nie ma 3/5 do odrzucenia prezydenckiego weta , więc nie przegłosuje żadnej ustawy .",prezydenckiego weta,http://twitter.com/OloCzarny/statuses/1225804948300058627,"@JFJ15561913 Kaczyński będzie chciał. Przecież ten sejm nie ma 3/5 do odrzucenia prezydenckiego weta, więc nie przegłosuje żadnej ustawy.",-827267234,-2021601331,Neutral,kaczmars@gmail.com,931
929,932,"Żądamy prezydenckiego weta ws . nowelizacji ustawy o radiofonii i telewizji oraz abonamentowej dającej blisko 2 mld zł na #TVP ! Uważamy , że te środki powinny być przekazane na rzeczywiste konkretne potrzeby , z którymi borykamy się na co dzień . Takim obszarem jest ochrona zdrowia pic.twitter.com/eMjYXBYU2Z",prezydenckiego weta,http://twitter.com/__Lewica/statuses/1231886702341435392,"Żądamy prezydenckiego weta ws. nowelizacji ustawy o radiofonii i telewizji oraz abonamentowej dającej blisko 2 mld zł na #TVP! Uważamy, że te środki powinny być przekazane na rzeczywiste konkretne potrzeby, z którymi borykamy się na co dzień. Takim obszarem jest ochrona zdrowia pic.twitter.com/eMjYXBYU2Z",907057685,-1033825270,Neutral,kaczmars@gmail.com,930
928,931,"Chodziło o język kaszubski . Na Pomorzu pamiętają prezydenckie weto . http://gazetakartuska.pl/prezydenckie-weto-to-policzek-dla-kaszub,a220",prezydenckie weto,http://twitter.com/JanuszSibora/statuses/1226617124099149824,"Chodziło o język kaszubski. Na Pomorzu pamiętają prezydenckie weto. http://gazetakartuska.pl/prezydenckie-weto-to-policzek-dla-kaszub,a220",-596816443,-1049516323,Neutral,kaczmars@gmail.com,929
927,930,"Owszem ci ludzie to dno ale tak zacietrzewieni na antyPiS że zawetuja cały ten szajs płynący z Nowogrodzkiej Poza tym tak się ładnie złożyło , że żeby odrzucić prezydenckie weto PiS będzie potrzebował glosow najbardziej obrotowej partii w PL PSL i najbardziej ideowej Konfederacji",prezydenckie weto,http://twitter.com/KarateSan/statuses/1231523691692949504,"Owszem ci ludzie to dno ale tak zacietrzewieni na antyPiS że zawetuja cały ten szajs płynący z Nowogrodzkiej Poza tym tak się ładnie złożyło, że żeby odrzucić prezydenckie weto PiS będzie potrzebował glosow najbardziej obrotowej partii w PL PSL i najbardziej ideowej Konfederacji",1499698813,-362913931,Negative,kaczmars@gmail.com,928
926,929,". @krzysztofbosak : \ "" Pokazujemy otwartość na dyskusję . Jesteśmy gotowi do konsultacji w Pałacu Prezydenckich w sprawie 3 ustaw , co do których apelujemy o prezydenckie weto , tak jak byliśmy gotowi do konsultacji w sprawie ustaw sądowych . \ "" #Bosak2020 #Konfederacja #Wybory2020 pic.twitter.com/OnK6KGGKzp",prezydenckie weto,http://twitter.com/KONFEDERACJA_/statuses/1232657407056048129,".@krzysztofbosak: \""Pokazujemy otwartość na dyskusję. Jesteśmy gotowi do konsultacji w Pałacu Prezydenckich w sprawie 3 ustaw, co do których apelujemy o prezydenckie weto, tak jak byliśmy gotowi do konsultacji w sprawie ustaw sądowych.\"" #Bosak2020 #Konfederacja #Wybory2020 pic.twitter.com/OnK6KGGKzp",-1172261653,-9489736,Neutral,kaczmars@gmail.com,927
925,928,"2 mld zł powinny pójść na zdrowie , nie na propagandę ! Małgorzata Kidawa-Błońska apeluje o prezydenckie weto https://kidawa2020.pl/kampania/170-2-mld-zl-powinny-pojsc-na-zdrowie-nie-na-propagande-malgorzata-kidawa-blonska-apeluje-o-prezydenckie-weto",prezydenckie weto,http://twitter.com/Dymeczka/statuses/1235911375198842880,"2 mld zł powinny pójść na zdrowie, nie na propagandę! Małgorzata Kidawa-Błońska apeluje o prezydenckie weto https://kidawa2020.pl/kampania/170-2-mld-zl-powinny-pojsc-na-zdrowie-nie-na-propagande-malgorzata-kidawa-blonska-apeluje-o-prezydenckie-weto",505815945,1369399563,Negative,kaczmars@gmail.com,926
924,927,Szanuje Pana Jerzego Stuhra za jego dorobek aktorski moim zdaniem jeden z najlepszych polskich aktorów . Ale o polityce powinni się wypowiadać Ci co ja wykonują na co dzień . Nagle Ed Sheeran staje się ekspertem od polityki zagranicznej .,polityki zagranicznej,http://twitter.com/AMichalczewska/statuses/1245674855888031745,Szanuje Pana Jerzego Stuhra za jego dorobek aktorski moim zdaniem jeden z najlepszych polskich aktorów. Ale o polityce powinni się wypowiadać Ci co ja wykonują na co dzień. Nagle Ed Sheeran staje się ekspertem od polityki zagranicznej. ,-305074806,989344221,Negative,kaczmars@gmail.com,925
923,926,Kolejny dowód na to jak Rosja wykorzystuje słabości innych państw do realizacji celów swojej polityki zagranicznej . https://twitter.com/brett_mcgurk/status/1245453784844619776 …,polityki zagranicznej,http://twitter.com/Anna_M_Dyner/statuses/1245596924700291075,Kolejny dowód na to jak Rosja wykorzystuje słabości innych państw do realizacji celów swojej polityki zagranicznej. https://twitter.com/brett_mcgurk/status/1245453784844619776 …,-1298285784,-1082606159,Negative,kaczmars@gmail.com,924
922,925,W pigułce polityka zagraniczna USA i Izrael . https://twitter.com/piotruchg/status/1245409248298885122,polityka zagraniczna,http://twitter.com/konrad_cybulski/statuses/1245452104866594820,W pigułce polityka zagraniczna USA i Izrael. https://twitter.com/piotruchg/status/1245409248298885122,-2045767321,-2035720848,Neutral,kaczmars@gmail.com,923
921,924,"Johns Hopkins University : Państwa UE z najniższą liczbą ofiar śmiertelnych pandemii koronawirusa w przeliczeniu na milion mieszkańców ( stan na 8 kwietnia ): 1.Malta 0,00 2 . Słowacja 0,37 3 . Łotwa 1,03 4 . Bułgaria 3,26 5.Polska 3,39",państwa ue,http://twitter.com/MarcinPalade/statuses/1247775129804763136,"Johns Hopkins University: Państwa UE z najniższą liczbą ofiar śmiertelnych pandemii koronawirusa w przeliczeniu na milion mieszkańców (stan na 8 kwietnia): 1.Malta 0,00 2.Słowacja 0,37 3.Łotwa 1,03 4.Bułgaria 3,26 5.Polska 3,39",-1865455423,314001646,Neutral,kaczmars@gmail.com,922
920,923,Na tę kasę składaly się państwa UE,państwa ue,http://twitter.com/walery4/statuses/1246480703354744838,Na tę kasę składaly się państwa UE,-1594889648,1655940348,Neutral,kaczmars@gmail.com,921
919,922,@Vojtekus @sikorskiradek Profesorowie prawa wzywali do szanowania konstytucji i niezawisłych sądów .,niezawisłych sądów,http://twitter.com/kasia_szester/statuses/1244949982043680768,@Vojtekus @sikorskiradek Profesorowie prawa wzywali do szanowania konstytucji i niezawisłych sądów.,519964986,-392324142,Neutral,kaczmars@gmail.com,920
918,921,06.04 jebla idzie dostac z tym nauczaniem zdalnym nwm co tu pisac lapcie yoongiego https://t.co/s8A17Z8Qnz,nauczaniem zdalnym,http://twitter.com/mleczneslonce/statuses/1247313868294103041, 06.04 jebla idzie dostac z tym nauczaniem zdalnym nwm co tu pisac lapcie yoongiego https://t.co/s8A17Z8Qnz,-682756450,-38192614,Negative,kaczmars@gmail.com,919
917,920,takie nauczanie zdalne to ja rozumiem pic.twitter.com/YAeyQ9USSO,nauczanie zdalne,http://twitter.com/tmrz_/statuses/1244562524906889216,takie nauczanie zdalne to ja rozumiem pic.twitter.com/YAeyQ9USSO,-581898298,-263013009,Positive,kaczmars@gmail.com,918
916,919,"dzisiaj za to robię sobie nauczanie zdalne z tzw . louuschka bo jedyne co muszę zrobić to projekt na architekturę komputerów i esej na pciembiorczość w ciągu najbliższych czterech dni , czyli dzisiaj mam wolne",nauczanie zdalne,http://twitter.com/hercynte/statuses/1246022312245288962,"dzisiaj za to robię sobie nauczanie zdalne z tzw. louuschka bo jedyne co muszę zrobić to projekt na architekturę komputerów i esej na pciembiorczość w ciągu najbliższych czterech dni, czyli dzisiaj mam wolne",733465033,-668694543,Positive,kaczmars@gmail.com,917
915,918,"Koleżanka która studiuje w Austrii ( Graz ) mówi że nauczanie zdalne i sesja również zdalnie , w tym semestrze już na uczelnię nie wracają .",nauczanie zdalne,http://twitter.com/talyahava/statuses/1247174088608620545,"Koleżanka która studiuje w Austrii (Graz) mówi że nauczanie zdalne i sesja również zdalnie, w tym semestrze już na uczelnię nie wracają.",620616919,1779500132,Neutral,kaczmars@gmail.com,916
914,917,"największy plus nauczania zdalnego jest taki , że już raczej nie będziemy mieć spr w francuskiego XD",nauczania zdalnego,http://twitter.com/taeminiescutie/statuses/1245096599098966022,"największy plus nauczania zdalnego jest taki, że już raczej nie będziemy mieć spr w francuskiego XD",-207547534,1284957292,Negative,kaczmars@gmail.com,915
913,916,@BelinaWojciech @lewakami Dług za Gierka był mniejszy niż jest teraz . Wtedy zbudowano i oddano do użytku ponad ćwierć miliona mieszkań . Zobacz jakie wyniki są teraz .,miliona mieszkań,http://twitter.com/JKlimasara/statuses/1231128512565784576,@BelinaWojciech @lewakami Dług za Gierka był mniejszy niż jest teraz. Wtedy zbudowano i oddano do użytku ponad ćwierć miliona mieszkań. Zobacz jakie wyniki są teraz.,1463582691,1359848738,Negative,kaczmars@gmail.com,914
912,915,"Stanisław Krajski : Koronawirus , Kościół , Msza Święta ... https://youtu.be/ep9NOitEzyo przez @YouTube",kościół,http://twitter.com/humieja/statuses/1245624482154205185,"Stanisław Krajski: Koronawirus, Kościół, Msza Święta... https://youtu.be/ep9NOitEzyo przez @YouTube",1765622540,147746110,Neutral,kaczmars@gmail.com,913
911,914,"Tak i apeluję do tych , którzy nie tolerują osób LGBTQ + \ "" ze względu na kościoł \ "" \ "" Katolik nie może być antysemitą , antygejem , antykimkolwiek , bo bycie antyktosiem oznacza , że pogardzamy drugim człowiekiem , a tego czynić nie wolno \ "" i te słowa wypowiedział ksiądz https://twitter.com/luxdazz_/status/1246774774925312001",kościoł,http://twitter.com/Dorothy39978774/statuses/1247540930871099394,"Tak i apeluję do tych, którzy nie tolerują osób LGBTQ+ \""ze względu na kościoł\"" \""Katolik nie może być antysemitą, antygejem, antykimkolwiek, bo bycie antyktosiem oznacza, że pogardzamy drugim człowiekiem, a tego czynić nie wolno\"" i te słowa wypowiedział ksiądz https://twitter.com/luxdazz_/status/1246774774925312001",-1259426859,278246446,Negative,kaczmars@gmail.com,912
910,913,Koronawirusa kościol dostanie na tacy - dosłownie,kościol,http://twitter.com/gorszysort2018/statuses/1234067882356695040,Koronawirusa kościol dostanie na tacy - dosłownie,-1777419412,-726708635,Negative,kaczmars@gmail.com,911
909,912,"Może inwestor zbankrutował , bo Newadę zasnuły chmury ? Klimat szaleje , różne cuda się zdarzają .",klimat,http://twitter.com/MarekLada_/statuses/1245827983765639170,"Może inwestor zbankrutował, bo Newadę zasnuły chmury? Klimat szaleje, różne cuda się zdarzają.",127978589,-1883091695,Negative,kaczmars@gmail.com,910
908,911,"Nabicie na pal ( zwane także nawlekaniem na pal ) – jedna z form wykonywania kary śmierci , praktykowana od starożytności do XVIII wieku . W okresie starożytnym stosowana była przez Hetytów w Anatolii i na Bliskim Wschodzie a od średniowiecza ...",kary śmierci,http://twitter.com/MARCINE99319016/statuses/1245412498586689538,"Nabicie na pal (zwane także nawlekaniem na pal) – jedna z form wykonywania kary śmierci, praktykowana od starożytności do XVIII wieku. W okresie starożytnym stosowana była przez Hetytów w Anatolii i na Bliskim Wschodzie a od średniowiecza...",2080081480,1899055541,Neutral,kaczmars@gmail.com,909
907,910,TYPIARA POROWNUJE KARY SMIERCI ZA ZWIAZKI JEDNOPLCIOWE DO ZARTOW W INTERNECIE https://twitter.com/jakasglupiababa/status/1246066643987361793,kary smierci,http://twitter.com/neozonie/statuses/1246070510590414848,TYPIARA POROWNUJE KARY SMIERCI ZA ZWIAZKI JEDNOPLCIOWE DO ZARTOW W INTERNECIE https://twitter.com/jakasglupiababa/status/1246066643987361793,-1262614070,1814422147,Negative,kaczmars@gmail.com,908
906,909,Studio Alternatywne kara śmierci ⇒ https://youtu.be/byuIL6VmU5o,kara śmierci,http://twitter.com/lvqmtypp744jcqb/statuses/1244526014652243968,Studio Alternatywne kara śmierci ⇒https://youtu.be/byuIL6VmU5o,258778797,-830549465,Neutral,kaczmars@gmail.com,907
905,908,"@piotr_chylinski @johnxanier @dariuszw13 @Pan_OO_Paniscus @voyage_repete @KonradAlbert1 @Marcin30217254 @franciszek_bak @dynamiczne @AJehowy @KrisNY12 @PawelJalocha @MartiMar123456 @jarek210 @7awbreaker @perlyswietlne @JolkaPiasecka @andrz3jc @guzik_magdalena @JanNowak2019 @Morti39107226 @ejdzejblip @Tessi777 @DanJanDob @pro_ton1 @aretaheb1 @Citeaux333 @G_Garbicz @Urzekotka @48Yanii @MonikaM1987 @Siplas_62 @Elinoor2 @leskow666 @w84u6 @Norberto_BCN @DzieciKsiezy @boring_kicek @MarnyPo @MocekPawel @inviolatus @lexiss0226 @BartosinskiRAV @xmslyz @soboltajgowy @kolter_hugh @niedzwiedzki_m @_Dumny_ @anonymu97991181 @RationalRiot To też jest uregulowane . Nie wie pan ? Nie wolno mordować , kara śmierci tylko z wyroku sądu , wojna dla obrony itp . Wszystko jest opisane w Torze .",kara śmierci,http://twitter.com/SamuelGrub/statuses/1246013757140189189,"@piotr_chylinski @johnxanier @dariuszw13 @Pan_OO_Paniscus @voyage_repete @KonradAlbert1 @Marcin30217254 @franciszek_bak @dynamiczne @AJehowy @KrisNY12 @PawelJalocha @MartiMar123456 @jarek210 @7awbreaker @perlyswietlne @JolkaPiasecka @andrz3jc @guzik_magdalena @JanNowak2019 @Morti39107226 @ejdzejblip @Tessi777 @DanJanDob @pro_ton1 @aretaheb1 @Citeaux333 @G_Garbicz @Urzekotka @48Yanii @MonikaM1987 @Siplas_62 @Elinoor2 @leskow666 @w84u6 @Norberto_BCN @DzieciKsiezy @boring_kicek @MarnyPo @MocekPawel @inviolatus @lexiss0226 @BartosinskiRAV @xmslyz @soboltajgowy @kolter_hugh @niedzwiedzki_m @_Dumny_ @anonymu97991181 @RationalRiot To też jest uregulowane. Nie wie pan? Nie wolno mordować, kara śmierci tylko z wyroku sądu, wojna dla obrony itp. Wszystko jest opisane w Torze.",-546084868,-116552420,Negative,kaczmars@gmail.com,906
904,907,"@one1city zes zjebal to , trzeba bylo napisac cos w stylu \ "" co za przypadek , ze akurat w krajach , w ktorych nie ma epidemii grozi kara smierci za sluchanie #kpop \ """,kara smierci,http://twitter.com/majkel1999/statuses/1245765970720948226,"@one1city zes zjebal to, trzeba bylo napisac cos w stylu \""co za przypadek, ze akurat w krajach, w ktorych nie ma epidemii grozi kara smierci za sluchanie #kpop\""",399428254,-622009702,Negative,kaczmars@gmail.com,905
903,906,przeczytałam in vitro i miałam takie ? ? ? Marta ? ?,in vitro,http://twitter.com/pvreardsa/statuses/1248187726152826880,przeczytałam in vitro i miałam takie ?????Marta??,-1001930091,959126335,Negative,kaczmars@gmail.com,904
902,905,"A co z laboratoriami weterynaryjnymi oraz prywatnymi klinikami \ "" in vitro \ "" ? Będą się nadawać czy nie bardzo ?",in vitro,http://twitter.com/Piotr02039105/statuses/1244192835370471430,"A co z laboratoriami weterynaryjnymi oraz prywatnymi klinikami \""in vitro\""? Będą się nadawać czy nie bardzo?",-538774728,1456914831,Negative,kaczmars@gmail.com,903
901,904,https://www.youtube.com/watch?v=6eeg_M0owg8 … Tutaj edukacja seksualna .,edukacja seksualna,http://twitter.com/SeQueda000/statuses/1248191892640149504,https://www.youtube.com/watch?v=6eeg_M0owg8 … Tutaj edukacja seksualna.,-1840121449,1566921549,Neutral,kaczmars@gmail.com,902
900,903,@jasieniak_p @zona1mama Wpłynie czternastka to zdjęcie konusa zawiśnie obok Jana Pawła 2,czternastka,http://twitter.com/PiotrKozakowsk3/statuses/1247584889362436098,@jasieniak_p @zona1mama Wpłynie czternastka to zdjęcie konusa zawiśnie obok Jana Pawła 2 ,-1130354712,146659957,Negative,kaczmars@gmail.com,901
899,902,@Leszek Babcia jeszcze posiedzi w domu . Ta czternastka to kiedy ma być ?,czternastka,http://twitter.com/Pudlarzowa/statuses/1245776904558444544,@Leszek Babcia jeszcze posiedzi w domu. Ta czternastka to kiedy ma być?,-1379106174,2077793527,Neutral,kaczmars@gmail.com,900
898,901,"@Krzych75 Krzychu , kto jak nie ty ! Moja rodzina ma długą historię chorób onkologicznych , więc trzymam za ciebie kciuki ! Twardy z ciebie gość !",chorób onkologicznych,http://twitter.com/SzklarskiTomek/statuses/1247602583826567170,"@Krzych75 Krzychu, kto jak nie ty! Moja rodzina ma długą historię chorób onkologicznych, więc trzymam za ciebie kciuki! Twardy z ciebie gość! ",17893465,-1606937305,Positive,kaczmars@gmail.com,899
897,900,Pan @trzaskowski_ potrzebuje pieniądze dla gejów LGBT.https :/ / twitter.com/Nrkonrad/status/1247470143564853249 …,LGBT,http://twitter.com/Nrkonrad/statuses/1247506605756878852,Pan @trzaskowski_ potrzebuje pieniądze dla gejów LGBT.https://twitter.com/Nrkonrad/status/1247470143564853249 …,-115898510,747933701,Negative,kaczmars@gmail.com,898
896,899,Aktywista LGBT zaatakował zbudowany przez chrześcijan szpital polowy dla ofiar epidemii . Więcej na https://niezalezna.pl #NiezaleznaPL https://niezalezna.pl/321992-aktywista-lgbt-zaatakowal-zbudowany-przez-chrzescijan-szpital-polowy-dla-ofiar-epidemii,LGBT,http://twitter.com/niezaleznapl/statuses/1247992618887385088,Aktywista LGBT zaatakował zbudowany przez chrześcijan szpital polowy dla ofiar epidemii. Więcej na https://niezalezna.pl #NiezaleznaPL https://niezalezna.pl/321992-aktywista-lgbt-zaatakowal-zbudowany-przez-chrzescijan-szpital-polowy-dla-ofiar-epidemii,-417489657,240590295,Neutral,kaczmars@gmail.com,897
895,898,Czyli hotel dla LGBT też zamknęli mam rozumieć https://twitter.com/tvn24/status/1244936175678369792,LGBT,http://twitter.com/urodzonywwa/statuses/1244937348267282437,Czyli hotel dla LGBT też zamknęli mam rozumieć https://twitter.com/tvn24/status/1244936175678369792,813174810,404938786,Neutral,kaczmars@gmail.com,896
894,897,"yes sir , zdecydowanie część lgbt + https://twitter.com/kawiarenki/status/1245717286268350464 …",LGBT,http://twitter.com/kawiarenki/statuses/1246087637984858114,"yes sir, zdecydowanie część lgbt+ https://twitter.com/kawiarenki/status/1245717286268350464 …",1440328509,-1161637283,Neutral,kaczmars@gmail.com,895
893,896,"1/4 Amerykański doradca ds . bezpieczeństwa narodowego Robert O ’ Brien miał rację , mówiąc , że ukrywanie informacji o wirusie przez Chiny „ kosztowało społeczność światową dwa miesiące ” .",Bezpieczeństwa Narodowego,http://twitter.com/haniashen/statuses/1246630523507621888,"1/4 Amerykański doradca ds. bezpieczeństwa narodowego Robert O’Brien miał rację, mówiąc, że ukrywanie informacji o wirusie przez Chiny „kosztowało społeczność światową dwa miesiące”.",904628301,206246101,Neutral,kaczmars@gmail.com,894
892,895,"Jest zasadnicza różnica między NATO a UE . Stany Zjednoczone nie są członkiem UE . I dlatego w chwili kryzysu NATO zadziała , bo jest istotnym elementem bezpieczeństwa narodowego samych Stanów . Na tym polega właśnie ten wspólny interes o którym pan napisał .",Bezpieczeństwa Narodowego,http://twitter.com/Maciej_Swirski/statuses/1244375738444382208,"Jest zasadnicza różnica między NATO a UE. Stany Zjednoczone nie są członkiem UE. I dlatego w chwili kryzysu NATO zadziała, bo jest istotnym elementem bezpieczeństwa narodowego samych Stanów. Na tym polega właśnie ten wspólny interes o którym pan napisał.",-279523390,-177663548,Neutral,kaczmars@gmail.com,893
891,894,#Chiny : Liczba ofiar śmiertelnych koronawirusa w Chinach wzrosła do 1665 . W ostatnich 24 godzinach bilans ten zwiększył się o 142 osoby . Liczba osób zainfekowanych w Chinach wzrosła do 68 500 .,500+,http://twitter.com/RadioZET_NEWS/statuses/1228866927700910080,#Chiny: Liczba ofiar śmiertelnych koronawirusa w Chinach wzrosła do 1665. W ostatnich 24 godzinach bilans ten zwiększył się o 142 osoby. Liczba osób zainfekowanych w Chinach wzrosła do 68 500.,916376678,-1410947328,Neutral,kaczmars@gmail.com,892
890,893,"Firma Google zniosła warunek posiadania 1000 subskrybentów dla parafii , które chcą przeprowadzać transmisje na portalu YouTube w czasie pandemii . Więcej : https://bit.ly/2JVNjUo https://t.co/gZ1DZbRgoq",1000+,http://twitter.com/EpiskopatNews/statuses/1248557491178307585,"Firma Google zniosła warunek posiadania 1000 subskrybentów dla parafii, które chcą przeprowadzać transmisje na portalu YouTube w czasie pandemii. Więcej: https://bit.ly/2JVNjUo https://t.co/gZ1DZbRgoq",-1817159685,716700509,Neutral,kaczmars@gmail.com,891
889,892,Mariusz jadę właśnie z węglem z Rosji więc zadzwoń do twoich komandosów by mnie puścili przez granicę . Mam katar i kaszel i ogólnie zmęczony już jestem .,węglem,http://twitter.com/tomasz03499853/statuses/1245966988503121921,Mariusz jadę właśnie z węglem z Rosji więc zadzwoń do twoich komandosów by mnie puścili przez granicę. Mam katar i kaszel i ogólnie zmęczony już jestem.,639859671,-1658659046,Negative,kaczmars@gmail.com,890
888,891,"Będziemy spalać jeszcze więcej węgla i paliw żeby wrócic do normalności , wy i tak zieloni ręce zacieracie że tyle fabryk zamknięto oraz transport . Teraz jeszcze z niecierpliwością oczekujecie każdej nowej śmierci bo od zawsze pierdolicie że ziemia jest przeludniona , no to macie .",węgla,http://twitter.com/PioEse/statuses/1246052063454339073,"Będziemy spalać jeszcze więcej węgla i paliw żeby wrócic do normalności, wy i tak zieloni ręce zacieracie że tyle fabryk zamknięto oraz transport. Teraz jeszcze z niecierpliwością oczekujecie każdej nowej śmierci bo od zawsze pierdolicie że ziemia jest przeludniona, no to macie.",2040648261,1920133743,Negative,kaczmars@gmail.com,889
887,890,"@StKarczewski Całkowity Bojkot nie Polskich produktów . A chińszczyzny szczególnie , nie umacniajmy KPCH ... Dotyczy to także Ruskiego węgla . Podpiszcie petycję .. https://petitions.whitehouse.gov/petition/petition-president-donald-trump-hold-chinas-government-accountable-coronavirus",węgla,http://twitter.com/marianturkin1/statuses/1246674366802415616,"@StKarczewski Całkowity Bojkot nie Polskich produktów.A chińszczyzny szczególnie, nie umacniajmy KPCH... Dotyczy to także Ruskiego węgla. Podpiszcie petycję..https://petitions.whitehouse.gov/petition/petition-president-donald-trump-hold-chinas-government-accountable-coronavirus",529501427,53740178,Negative,kaczmars@gmail.com,888
886,889,"@SlawomirNitras Ta tyś wywalił , jak ten Furman co węgiel przywiózł .",węgiel,http://twitter.com/KogosKtos/statuses/1247403521235918852,"@SlawomirNitras Ta tyś wywalił, jak ten Furman co węgiel przywiózł.",-2065880466,1795483604,Negative,kaczmars@gmail.com,887
885,888,"Chciałbym zobaczyć dom Mariana i Barbary z @MediaExpert_PL Pewnie nawet w komórce na węgiel i w budzie dla psa nowy telewizor i pralka , które zamontowali ‚ Ci Panowie ’ . #kurwaaaaaa",węgiel,http://twitter.com/CrazyLukasz/statuses/1247086066768719873,"Chciałbym zobaczyć dom Mariana i Barbary z @MediaExpert_PL Pewnie nawet w komórce na węgiel i w budzie dla psa nowy telewizor i pralka, które zamontowali ‚Ci Panowie’. #kurwaaaaaa",1139145527,-1670486042,Negative,kaczmars@gmail.com,886
884,887,Widać że jest Pan wybitnym teoretykiem . Bo ograniczenie możliwości zaliczenia do kosztów uzyskania przychodów to nie wzrost opodatkowania Pana zdaniem . Podobnie wprowadzenie 10 regulacji z raportowaniem to nie jest koszt . Rozumiem że patrzy Pan tylko na stawki ;) ),wzrost opodatkowania,http://twitter.com/Albert19700417/statuses/1246009785268436997,Widać że jest Pan wybitnym teoretykiem. Bo ograniczenie możliwości zaliczenia do kosztów uzyskania przychodów to nie wzrost opodatkowania Pana zdaniem. Podobnie wprowadzenie 10 regulacji z raportowaniem to nie jest koszt. Rozumiem że patrzy Pan tylko na stawki ;)),-2093131023,2002054035,Negative,kaczmars@gmail.com,885
